Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Fruit_Flower,Dead,Outside_Plot,cf,Scientific_Name,Code,Life_Form,Nativity,Comments,Certified,Verified
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,13,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,36,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,45,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,11,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,32,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,31,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,37,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,6,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,3,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,15,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,8,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,35,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,34,FALSE,FALSE,FALSE,FALSE,,Lomagramma cordipinna,LOMCOR,Fern,Native,"on cover, may be rooted out",TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,4,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,1,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,2,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,8,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,43,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,38,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,35,FALSE,FALSE,FALSE,FALSE,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,40,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,38,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,9,FALSE,FALSE,FALSE,FALSE,,Lomagramma cordipinna,LOMCOR,Fern,Native,on cover may be rooted out,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,1,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,44,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,42,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,20,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,46,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,29,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,5,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,6,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,16,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,18,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,2,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,8,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,Spp. Unsure. Photot 0370,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,30,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,47,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,24,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,11,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,27,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,22,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,4,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,28,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,7,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,1,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,17,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,3,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,23,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,14,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,9,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,13,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,6,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,41,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,4,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,19,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,17,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,16,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,2,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,20,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,26,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,1,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,25,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,6,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,19,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,18,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,12,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,43,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,10,FALSE,FALSE,FALSE,FALSE,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,40,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,11,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,31,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,42,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,3,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,8,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,10,FALSE,FALSE,FALSE,,TRUE,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,2,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,14,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,37,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,45,FALSE,FALSE,FALSE,FALSE,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,14,FALSE,FALSE,FALSE,FALSE,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,7,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,5,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,13,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,39,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,4,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,"cover point 265, may be rooted out",TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,12,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,32,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,39,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,10,FALSE,FALSE,FALSE,,,Lomagramma cordipinna,LOMCOR,Fern,Native,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,13,FALSE,TRUE,FALSE,,,Cirsium vulgare,CIRVUL,Herb,Non-Native,pulled; JG: fixed plot = don't pull weeds,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,25,FALSE,TRUE,FALSE,,,Cirsium vulgare,CIRVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,18,FALSE,FALSE,FALSE,,,Cirsium vulgare,CIRVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,30,FALSE,FALSE,FALSE,,,Cirsium vulgare,CIRVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,35,FALSE,TRUE,TRUE,,,Cirsium vulgare,CIRVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,60,FALSE,TRUE,FALSE,,,Cirsium vulgare,CIRVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,37,FALSE,FALSE,TRUE,,,Cirsium vulgare,CIRVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,15,FALSE,TRUE,FALSE,,,Cirsium vulgare,CIRVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,56,FALSE,FALSE,FALSE,,,Cirsium vulgare,CIRVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,15,FALSE,TRUE,FALSE,,,Cirsium vulgare,CIRVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,49,FALSE,TRUE,FALSE,,,Cirsium vulgare,CIRVUL,Herb,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,14,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,41,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,2,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,36,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,35,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,12,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,43,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,14,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,34,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,1,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,43,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,1,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,7,FALSE,FALSE,FALSE,FALSE,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,13,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,45,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,31,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,3,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,44,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,32,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,39,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,4,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,8,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,37,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,5,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,10,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,9,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,37,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,6,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,34,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,33,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,15,FALSE,FALSE,FALSE,,,Astronidium navigatorum,ASTNAV,,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,2,FALSE,TRUE,FALSE,,,Silene hawaiiensis,SILHAW,Shrub,Native,Endangered,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,12,FALSE,FALSE,FALSE,,,Dubautia scabra ssp. scabra,DUBSCA1,Shrub,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,12,FALSE,FALSE,FALSE,,,Dubautia scabra ssp. scabra,DUBSCA1,Shrub,Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,18,FALSE,FALSE,FALSE,,,Dubautia scabra ssp. scabra,DUBSCA1,Shrub,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,21,FALSE,FALSE,FALSE,,,Astronidium pickeringii,ASTPIC,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,1,FALSE,FALSE,FALSE,,,Astronidium pickeringii,ASTPIC,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,17,FALSE,TRUE,FALSE,,,Astronidium pickeringii,ASTPIC,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,7,FALSE,TRUE,FALSE,,,Astronidium pickeringii,ASTPIC,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,1,FALSE,FALSE,FALSE,,,Astronidium pickeringii,ASTPIC,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,18,FALSE,FALSE,FALSE,,,Astronidium pickeringii,ASTPIC,Tree,Native,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,10,FALSE,TRUE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,8,FALSE,TRUE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,8,FALSE,TRUE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,15,FALSE,TRUE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,6,FALSE,FALSE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,JG: added from cover data,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,1,FALSE,FALSE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,3,FALSE,FALSE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,49,FALSE,TRUE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,37,FALSE,TRUE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,20,FALSE,TRUE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,3,FALSE,TRUE,FALSE,,,Prunella vulgaris,PRUVUL,Herb,Non-Native,,TRUE,TRUE
