Event_ID,Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,QA_Plot,Plot_Number,Max_Veg_Ht,Site_Name,Images,Certified,Verified
7349885D-33AD-4983-9857-80DBBDEC40F8,HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,FALSE,4,23,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
73951A3B-84E9-4AD3-8507-FFC35428D781,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Fixed,FALSE,13,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
73BFBDBC-7721-4B1B-AECE-E4F6BD1CA3CE,KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Rotational,FALSE,16,0.4,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
7505774D-9553-4241-9083-C4E6F8EAE1C5,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,FALSE,35,,Haleakala National Park,FALSE,TRUE,TRUE
75B87EB8-39B0-4C15-AB54-46EBEDB12E44,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,FALSE,4,,National Park of American Samoa,FALSE,TRUE,TRUE
75D6714E-87CE-485E-B0A2-33620B645E50,KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Rotational,FALSE,26,5,Kaloko-Honokahau National Historical Park,FALSE,TRUE,TRUE
76B67CB3-C4B4-4A0D-A33F-3C4DCA5AC251,KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Fixed,FALSE,3,0.3,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
76CCDA27-A62A-40D3-8C8D-E41A117B3FED,AMME,Mangrove Wetland,Muchot,Muchot,2014,1,Fixed,FALSE,5,13.3,American Memorial Park,TRUE,TRUE,TRUE
770748F8-0E32-4CD9-93EC-EE3E1388E8A7,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,FALSE,5,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
77140BC4-1118-47E3-BA58-4D636B2AF99B,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,FALSE,31,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
7717FA40-9010-4F8E-93B7-21FB1AD3651C,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,FALSE,6,1.2,Haleakala National Park,FALSE,TRUE,TRUE
774DEA54-3CE6-4F74-9430-B590EFCADF08,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,FALSE,7,,National Park of American Samoa,FALSE,TRUE,TRUE
777010F7-44D8-4FD5-96DF-FE3BB9A7F412,KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2016,2,Fixed,FALSE,5,,Kaloko-Honokahau National Historical Park,FALSE,TRUE,TRUE
785410CD-CFAC-4A95-BCAE-B8C41E46DA4A,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,FALSE,21,5.5,Hawaii Volcanoes National Park,TRUE,TRUE,TRUE
7871B228-4097-4BA8-8DA0-587599B8E411,KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Fixed,FALSE,10,0.1,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
787C6702-FDC2-4407-A56B-82CA2DF45BE5,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,FALSE,11,3,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
78ED565E-347E-402A-BFA9-482489487671,WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,FALSE,8,18.2,War in the Pacific National Historical Park,FALSE,TRUE,TRUE
79354BBE-AF7A-4DC7-98C0-7C95C2480DF3,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,FALSE,13,,Haleakala National Park,FALSE,TRUE,TRUE
7967CFA0-7299-4519-AC0F-F6D9BEA68B74,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,FALSE,36,,Haleakala National Park,FALSE,TRUE,TRUE
7A08E997-307A-4A6A-B47E-1D36B39CE02B,HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,FALSE,50,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
7A61885B-8EB1-40DB-B3CA-0C57A76C7C44,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,FALSE,38,13,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
7B3F92E6-72BA-4499-8BEF-E6626DB4813B,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,FALSE,36,,National Park of American Samoa,FALSE,TRUE,TRUE
7B814B90-1A10-46F3-AAFB-D06D2B9F28DE,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,FALSE,37,,Haleakala National Park,FALSE,TRUE,TRUE
7C245B4C-A81A-46F6-8F32-42F9A407942C,WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,FALSE,5,,War in the Pacific National Historical Park,FALSE,TRUE,TRUE
7CB501E0-38D7-434F-A047-7309C73234F2,HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,FALSE,51,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
7CB574D7-239B-424D-B334-214BA7960438,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,FALSE,25,15,Haleakala National Park,FALSE,TRUE,TRUE
7D80C457-D838-42E7-A88B-C504DA5822DC,KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Fixed,FALSE,6,1,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
7D9CD435-0B16-4F8A-B9EC-6D5AC7246B30,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,FALSE,2,,National Park of American Samoa,FALSE,TRUE,TRUE
7DA7ADCF-EE40-45CE-851D-8E1DE4AFCC31,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,FALSE,44,,Haleakala National Park,FALSE,TRUE,TRUE
7E0CE1A4-9236-48E8-901F-93347781ACB3,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,FALSE,41,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
7EFF1FC1-911E-492E-B3C7-39702C36BB55,KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Rotational,FALSE,24,5,Kaloko-Honokahau National Historical Park,FALSE,TRUE,TRUE
7F0316D7-A067-406A-8BD4-700128748628,WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,FALSE,10,,War in the Pacific National Historical Park,FALSE,TRUE,TRUE
7F1DF18F-E1B7-4A42-9017-E2B2FF19636E,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,FALSE,32,3,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
805C2DF8-8083-48D2-8FF6-264C832A8FD5,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,FALSE,3,9.5,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
821ED31A-5CC5-4780-BFA9-FD393F953EC8,NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,FALSE,9,,National Park of American Samoa,FALSE,TRUE,TRUE
825DFD9E-8357-4956-8240-DCC08F795AC6,AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,FALSE,2,,American Memorial Park,FALSE,TRUE,TRUE
82D7D99A-E06F-43ED-A45F-BAC594291195,HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,FALSE,60,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
8358BD0D-1E79-4046-B96C-4A2B33118363,KALA,Coastal Strand,Kalawao,Kalawao,2012,1,Fixed,FALSE,3,0.1,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
83663EE4-0377-42E9-AD6C-BE1299CD5050,KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,FALSE,9,0.2,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
83BC5417-C1C7-41C2-898B-8BA0070BE9DA,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,FALSE,4,1.5,Haleakala National Park,FALSE,TRUE,TRUE
83F7733E-9FC5-488B-98E8-E5DF20F0C35D,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,FALSE,8,,Haleakala National Park,FALSE,TRUE,TRUE
84799517-CED8-45DB-BECD-330A213F3B57,NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,FALSE,5,,National Park of American Samoa,FALSE,TRUE,TRUE
848B6A8B-852E-4A7F-8BF0-CECC777A3A3F,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Fixed,FALSE,1,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
8521EF0D-EFEC-4FF2-BFB4-659EE0AEB37E,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,FALSE,14,17.7,Haleakala National Park,FALSE,TRUE,TRUE
8580B105-AF83-4FB7-BC55-68AA0C244820,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,FALSE,4,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
8606778E-5C78-4447-AD55-E8E9A247CB98,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,FALSE,23,1.5,Hawaii Volcanoes National Park,TRUE,TRUE,TRUE
862C5F6F-0147-49D9-BFD8-C2C304DE2A9C,WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,FALSE,10,15,War in the Pacific National Historical Park,FALSE,TRUE,TRUE
8638CB29-805C-44E4-8996-A036BD2D6210,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,FALSE,39,19.5,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
86D7FF5C-D1DE-4884-8E75-5223F75EE867,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,FALSE,15,,Haleakala National Park,FALSE,TRUE,TRUE
8851ECF9-DF43-46C4-91FC-E03C94D22200,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,FALSE,12,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
8871B45C-1C2B-402C-BB72-14ECA190CE2E,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,FALSE,14,20.8,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
88F18939-5D3C-478C-BC3A-ABCC39A4ED64,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,FALSE,6,,National Park of American Samoa,FALSE,TRUE,TRUE
897F5FD8-355A-426F-878C-9830D89A190A,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2013,1,Rotational,FALSE,28,2.5,Haleakala National Park,FALSE,TRUE,TRUE
8B3D2079-9D87-4651-BA6E-6C7C587A4217,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,FALSE,20,7,Hawaii Volcanoes National Park,TRUE,TRUE,TRUE
8BD2D919-8796-4A2D-BD5E-EC0B0407C04F,NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,FALSE,42,,National Park of American Samoa,FALSE,TRUE,TRUE
8C197A4A-90D6-4E20-A474-AF8C8D2934AE,AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,FALSE,6,,American Memorial Park,FALSE,TRUE,TRUE
8C53891A-54B2-446D-A94C-788B22AE6708,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,FALSE,13,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
8C69C430-D60D-41A7-8AA0-921B0AF17A31,HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,FALSE,8,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
8CA7972F-629E-43C6-91A8-8B9799958162,HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,FALSE,10,18.5,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
8D1B419B-F5B0-4F43-9000-050CBFCDB39A,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,FALSE,7,16.4,Hawaii Volcanoes National Park,TRUE,TRUE,TRUE
8DA40D55-94A6-4E75-BB56-86C2E01EC210,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,FALSE,34,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
8E1CB396-444A-4248-8079-FE2CA7B173D4,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,FALSE,9,10.2,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
8E6F4FAE-5B05-4F6E-8D75-792E5FCA2D98,KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2016,2,Fixed,FALSE,4,,Kaloko-Honokahau National Historical Park,FALSE,TRUE,TRUE
8EB6DBEB-6FBC-45F5-93AE-D234725DF5AA,AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,FALSE,1,,American Memorial Park,FALSE,TRUE,TRUE
8F1F0E46-0B90-48EA-806A-5E0DB3E2FC7F,HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,FALSE,53,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
8F2A1CFD-B94F-4503-8480-157556861619,HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,FALSE,58,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
901A3F33-14E1-48E0-8F0A-324781095BBA,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,FALSE,33,,National Park of American Samoa,FALSE,TRUE,TRUE
902CD5F1-2920-4FAF-97E4-E47DB84C622C,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,FALSE,1,9.1,Hawaii Volcanoes National Park,TRUE,TRUE,TRUE
906C1CCE-DE23-4DB6-B535-D57E9FE1B21A,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,FALSE,43,14.7,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
9092C3F2-AF33-43BE-B630-DF8F6249939C,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,FALSE,4,,Haleakala National Park,FALSE,TRUE,TRUE
909DF3EC-A1DF-480F-8D35-3628E29E0D2F,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,FALSE,39,,Haleakala National Park,FALSE,TRUE,TRUE
911EC2AB-B556-444B-8528-11E41595DAAC,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2023,3,Fixed,FALSE,14,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
915A3825-D451-4144-8F26-1FB93FF6546D,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,FALSE,27,11.9,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
9218C2A1-368B-44D9-B6ED-08A232888A71,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,FALSE,22,11.6,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
92AA7176-E4BE-4C90-B41E-D78134C3AC53,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,FALSE,18,19.2,Haleakala National Park,FALSE,TRUE,TRUE
9332AB06-F353-49BF-9A6C-069A99FA4582,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,FALSE,4,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
933B9DC0-6FA9-43B9-99A2-D579D2DCDDC4,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,FALSE,56,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
939526D0-7D14-4E53-A2CB-95F6F34FE81B,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,FALSE,39,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
93EF14B3-D908-47FA-A75B-99C3588C5B3E,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational,FALSE,52,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
94548DEE-48A9-4129-8A54-CD1A8EE2B3F3,KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2016,2,Rotational,FALSE,17,,Kaloko-Honokahau National Historical Park,FALSE,TRUE,TRUE
9464BBEE-1C30-4820-B03C-AB82BB74DEB8,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,FALSE,16,10.3,Haleakala National Park,TRUE,TRUE,TRUE
948500FD-3AE7-4F24-9BB6-ED5DDBC4B93E,HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,FALSE,43,22.8,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
94E71CA0-578F-4706-A7B3-F5B133E1F54B,HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,FALSE,45,22.8,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
95D02D33-8522-447D-BDDA-E896DD54913A,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,FALSE,5,19.4,Haleakala National Park,FALSE,TRUE,TRUE
96719D87-5FF7-4B45-A954-5F5480D3FA13,AMME,Mangrove Wetland,Muchot,Muchot,2014,1,Fixed,FALSE,9,,American Memorial Park,TRUE,TRUE,TRUE
9672BF53-15BC-42EC-881B-49E2059F026F,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,FALSE,54,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
969EAA03-62E4-49A5-AD43-A12730B5BDD6,KALA,Coastal Strand,Kalawao,Kalawao,2012,1,Fixed,FALSE,10,0.2,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
973ADB04-E454-4CE9-B5E8-F363FDF95A83,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,FALSE,8,,Haleakala National Park,FALSE,TRUE,TRUE
981AA94E-5350-4435-9F51-75392D6529FB,KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Rotational,FALSE,18,0.5,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
983AFE74-6770-49DB-ACB7-D72B890265EE,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,FALSE,34,,National Park of American Samoa,FALSE,TRUE,TRUE
983B4DCE-88C3-4AAF-8EF7-1ECB561BF285,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,FALSE,6,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
984A89E8-3BEC-4219-B1D9-7E1F58F8D87B,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,FALSE,1,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
98D731AB-8B8D-4F36-8A32-77A882951C23,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,FALSE,42,,Haleakala National Park,FALSE,TRUE,TRUE
99481942-AF86-4419-B5CC-77DB01AFCBFA,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,FALSE,35,7,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
99EE0E90-A692-4254-92E2-F3A540083382,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,FALSE,15,,Hawaii Volcanoes National Park,TRUE,TRUE,TRUE
9A0B3800-9572-43C6-99E9-832903426F5D,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,FALSE,38,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
9A552F2F-34BA-499C-B07A-BD66B04529CF,KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,FALSE,1,0.3,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
9A76A1FC-0BE2-4482-91F5-9E292962CF50,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Rotational,FALSE,31,,Haleakala National Park,FALSE,TRUE,TRUE
9A961F50-9754-429E-95AB-979D934E1FF7,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,FALSE,3,7,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
9ADFA4B5-CD73-42D7-AE0D-A194CEAEAA3C,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,FALSE,29,16.4,Haleakala National Park,FALSE,TRUE,TRUE
9B33CD45-E82B-4833-AB63-D4516E75EDA0,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,FALSE,12,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
9B4364B6-E20D-4F1B-86F0-5AD7572E1052,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,FALSE,43,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
9CA35B4A-B024-47C0-A93E-F8E85957BF8A,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,FALSE,7,8,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
9CD2F090-80C0-4CD8-95B4-029C98C39738,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,FALSE,8,2,Haleakala National Park,FALSE,TRUE,TRUE
9CF5667F-3581-4C97-A887-4FA9E7B80618,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,FALSE,14,,Haleakala National Park,FALSE,TRUE,TRUE
9D624F95-27F2-4165-8542-533FB3F70B4E,KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Fixed,FALSE,5,0.5,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
9D9654A9-D7A3-4E85-AE62-1751D1C4E9E9,AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,FALSE,10,,American Memorial Park,FALSE,TRUE,TRUE
9DD7A1DE-F19F-4437-B5A5-4DB957C370A9,KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Rotational,FALSE,20,0.4,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
9DEB0C19-2690-4CD4-976E-F22F6AFE9B38,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,FALSE,18,5.3,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
9E49607F-5885-4D2F-9BCA-62B1722FFAE7,KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Rotational,FALSE,28,0.23,Kaloko-Honokahau National Historical Park,FALSE,TRUE,TRUE
9E63EF09-29FA-465C-864D-801CE451B17F,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,FALSE,2,,Haleakala National Park,FALSE,TRUE,TRUE
9EF4AF54-8342-4810-B9DA-3D784C765D36,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,FALSE,23,11.1,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
9F4EFC43-9094-4BEC-BAE7-0C6F8E593AA6,NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,FALSE,32,,National Park of American Samoa,FALSE,TRUE,TRUE
A05BE38A-56B5-4965-9F89-CD1450ACA887,HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,FALSE,3,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
A09CF7C8-F300-4086-94BB-7A34959CF3F3,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,FALSE,42,,National Park of American Samoa,FALSE,TRUE,TRUE
A14B21FB-B78D-42DF-A777-09DC2EFD5742,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,FALSE,8,17,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
A1C70151-9006-42D1-8EF8-F0BB253EA3A7,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,FALSE,53,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
A1C7B984-6798-4BEA-BE13-54FE7F134FA1,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,FALSE,33,,Haleakala National Park,FALSE,TRUE,TRUE
A30E6ECF-4829-4F07-A814-506A9DA251C3,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Fixed,FALSE,12,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
A36139D9-B1EA-461F-9D3A-88574D5D773F,HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,FALSE,32,21,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
A412E615-86EA-4ADC-A3F4-353A55CAB9A7,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,FALSE,33,6.9,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
A522883E-9A5D-40CD-9F3E-7D6C7A90CFCF,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,FALSE,39,6,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
A5321F7D-ABD4-4BC2-9325-C986E48E8D74,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,FALSE,9,10,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
A605B6E5-93F5-4A2C-A4A8-4C99C94AF1ED,WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,FALSE,3,,War in the Pacific National Historical Park,FALSE,TRUE,TRUE
A6749B01-CAF4-4972-B607-11F9407ABE00,HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,FALSE,42,12.3,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
A7A14794-0FB6-4523-B950-33F6AC36A218,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,FALSE,32,13.8,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
A80573DD-5EFD-474D-B96F-69563EE96116,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,FALSE,9,,National Park of American Samoa,FALSE,TRUE,TRUE
A8C66F08-9FD9-4EC6-B655-CB2F51A8F9AC,KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,FALSE,7,0.5,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
AA3B3FE9-E6E1-43FC-8A16-60AA650BDF2B,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,FALSE,2,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
AA5F6AFB-7464-44D3-AED7-5648C923A4C3,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,FALSE,23,13,Haleakala National Park,TRUE,TRUE,TRUE
AA938073-B2E4-4597-986E-B63DE5074C8F,HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,FALSE,7,12,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
AA97CF17-672C-41FF-9927-9DD9358B9D8F,NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,FALSE,38,,National Park of American Samoa,FALSE,TRUE,TRUE
AACE7FA5-E3F2-4DD0-8FF6-12F6BA882FBF,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,FALSE,50,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
AAFB040A-D3B6-4AEA-AA22-E21F59EF487A,KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2016,2,Rotational,FALSE,18,,Kaloko-Honokahau National Historical Park,FALSE,TRUE,TRUE
