Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Fruit_Flower,Dead,Outside_Plot,cf,Life_Form,Nativity,Scientific_Name,Code,Comments,Certified,Verified
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,6,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,41,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,4,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,19,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,17,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,16,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,2,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,20,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,26,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,1,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,25,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,6,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,19,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,18,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,12,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,43,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,10,FALSE,FALSE,FALSE,FALSE,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,40,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,11,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,31,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,42,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,3,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,8,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,10,FALSE,FALSE,FALSE,,TRUE,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,2,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,14,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,37,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,45,FALSE,FALSE,FALSE,FALSE,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,14,FALSE,FALSE,FALSE,FALSE,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,7,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,5,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,13,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,39,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,4,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,"cover point 265, may be rooted out",TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,12,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,32,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,39,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,10,FALSE,FALSE,FALSE,,,Fern,Native,Lomagramma cordipinna,LOMCOR,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,13,FALSE,TRUE,FALSE,,,Herb,Non-Native,Cirsium vulgare,CIRVUL,pulled; JG: fixed plot = don't pull weeds,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,25,FALSE,TRUE,FALSE,,,Herb,Non-Native,Cirsium vulgare,CIRVUL,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,18,FALSE,FALSE,FALSE,,,Herb,Non-Native,Cirsium vulgare,CIRVUL,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,30,FALSE,FALSE,FALSE,,,Herb,Non-Native,Cirsium vulgare,CIRVUL,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,35,FALSE,TRUE,TRUE,,,Herb,Non-Native,Cirsium vulgare,CIRVUL,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,60,FALSE,TRUE,FALSE,,,Herb,Non-Native,Cirsium vulgare,CIRVUL,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,37,FALSE,FALSE,TRUE,,,Herb,Non-Native,Cirsium vulgare,CIRVUL,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,15,FALSE,TRUE,FALSE,,,Herb,Non-Native,Cirsium vulgare,CIRVUL,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,56,FALSE,FALSE,FALSE,,,Herb,Non-Native,Cirsium vulgare,CIRVUL,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,15,FALSE,TRUE,FALSE,,,Herb,Non-Native,Cirsium vulgare,CIRVUL,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,49,FALSE,TRUE,FALSE,,,Herb,Non-Native,Cirsium vulgare,CIRVUL,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,14,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,41,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,2,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,36,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,35,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,12,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,43,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,14,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,34,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,1,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,43,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,1,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,7,FALSE,FALSE,FALSE,FALSE,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,13,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,45,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,31,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,3,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,44,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,32,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,39,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,4,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,8,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,37,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,5,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,10,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,9,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,37,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,6,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,34,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,33,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,15,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium navigatorum,ASTNAV,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,2,FALSE,TRUE,FALSE,,,Shrub,Native,Native_Sp_71,Native_Sp_71,Endangered,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,12,FALSE,FALSE,FALSE,,,Shrub,Native,Dubautia scabra ssp. scabra,DUBSCA1,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,12,FALSE,FALSE,FALSE,,,Shrub,Native,Dubautia scabra ssp. scabra,DUBSCA1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,18,FALSE,FALSE,FALSE,,,Shrub,Native,Dubautia scabra ssp. scabra,DUBSCA1,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,21,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium pickeringii,ASTPIC,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,1,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium pickeringii,ASTPIC,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,17,FALSE,TRUE,FALSE,,,Tree,Native,Astronidium pickeringii,ASTPIC,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,7,FALSE,TRUE,FALSE,,,Tree,Native,Astronidium pickeringii,ASTPIC,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,1,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium pickeringii,ASTPIC,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,18,FALSE,FALSE,FALSE,,,Tree,Native,Astronidium pickeringii,ASTPIC,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,10,FALSE,TRUE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,8,FALSE,TRUE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,8,FALSE,TRUE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,15,FALSE,TRUE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,6,FALSE,FALSE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,JG: added from cover data,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,1,FALSE,FALSE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,3,FALSE,FALSE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,49,FALSE,TRUE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,37,FALSE,TRUE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,20,FALSE,TRUE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,3,FALSE,TRUE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,1,FALSE,TRUE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,30,FALSE,TRUE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,3,FALSE,TRUE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,6,FALSE,TRUE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,15,FALSE,TRUE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,40,FALSE,FALSE,FALSE,,,Herb,Non-Native,Prunella vulgaris,PRUVUL,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2016,2,Rotational,20,FALSE,TRUE,FALSE,,,Shrub,Non-Native,Vachellia farnesiana,VACFAR,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Fixed,6,FALSE,TRUE,FALSE,,,Shrub,Non-Native,Vachellia farnesiana,VACFAR,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2016,2,Fixed,3,FALSE,TRUE,FALSE,,,Shrub,Non-Native,Vachellia farnesiana,VACFAR,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Rotational,26,FALSE,TRUE,FALSE,,,Shrub,Non-Native,Vachellia farnesiana,VACFAR,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Rotational,12,FALSE,TRUE,FALSE,,,Shrub,Non-Native,Vachellia farnesiana,VACFAR,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Fixed,3,FALSE,TRUE,FALSE,,,Shrub,Non-Native,Vachellia farnesiana,VACFAR,,TRUE,TRUE
KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2011,1,Fixed,3,FALSE,TRUE,FALSE,,,Shrub,Non-Native,Vachellia farnesiana,VACFAR,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,8,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,47,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,3,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,50,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2013,1,Rotational,19,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,11,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,13,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,small epiphyte,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,57,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,48,FALSE,TRUE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,14,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,8,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,28,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,2,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,6,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,7,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,1,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,8,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,4,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,24,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,16,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,14,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,2,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,5,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,46,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,49,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,60,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,11,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,2,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,53,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,15,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,too small to ID,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,1,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,4,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,5,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,21,FALSE,FALSE,FALSE,,,Tree,Native,Clermontia spp.,CLESP.,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,32,FALSE,FALSE,FALSE,,,Tree,Native,Kadua spp.,KADSPP,,TRUE,TRUE
