Event_ID,Unit_Code,Entered_Date,Updated_Date,Verified,Verified_By,Verified_Date,Certified,Certified_By,Certified_Date,Transect_Notes,Event_Notes
20160719080807-579518616.199493,HAVO,2016-07-19T08:08:16Z,2017-07-12T11:20:14Z,TRUE,Kathy Akamine,2016-08-03T09:23:55Z,TRUE,Alison Ainsworth,2017-07-12T11:20:10Z,"2011: Transect follows legacy resources management transect Kahuku 7 and recently surveyed I&M Landbirds Transect LB7. Garmin 60CSX: UTM X 222618, Y 2126229; Error: +/-2m; Elevation: 1797m.",
20160719102617-579518616.199493,HAVO,2016-07-19T10:29:16Z,2017-07-13T12:45:55Z,TRUE,Kathy Akamine,2016-08-03T10:12:57Z,TRUE,Alison Ainsworth,2017-07-13T12:45:51Z,,
20160719105744-241219.997406006,HAVO,2016-07-19T10:57:56Z,2017-08-03T06:09:03Z,TRUE,Kathy Akamine,2016-08-03T10:04:31Z,TRUE,Alison Ainsworth,2017-07-12T15:53:26Z,,
20160719114609-372814297.676086,HAVO,2016-07-19T11:46:17Z,2017-07-12T10:38:40Z,TRUE,Kathy Akamine,2016-08-03T08:57:21Z,TRUE,Alison Ainsworth,2017-07-12T10:38:33Z,"2011: New line was established since Legacy Transect could not be located. We did NOT use re-bar metal posts on this transect and only used flagged/tagged PVC posts at each 50m point. This was communication from DA per AA to conserve remaining metal rods for plots in areas further from road. Metal rods can be added to this transect when more come in. Note this transect was dead at 128 degrees versus 308 degrees of other fixed in area. Started away from the road and read towards it. Garmin 60CSX: UTM X 220135, Y 2124401; Error: +/-3m; Elevation: 1714m.",
20160726105750-579518616.199493,HAVO,2016-07-26T10:58:06Z,2017-07-12T10:00:13Z,TRUE,Shea Uehana,2016-08-01T15:20:51Z,TRUE,Alison Ainsworth,2017-07-12T09:58:09Z,"2016: Used azimuth of 86 for 50-100m, azimuth of 92 for 100-150m. 2011: Garmin 60CSX UTM same as 2016 for x and y 2117192 with error +/-2m. Elevation 1202m. Turn right after 4th cattle guard and go all the way up to ~140m NW above transect.","Originally monitored 5/11/2016, but then re-read 07/06/16. Not sure why this transect was re-read perhaps alien grasses were not counted (AA)."
20160816123604-301948010.921478,HAVO,2016-08-16T12:37:22Z,2017-07-13T16:27:30Z,TRUE,Kathy Akamine,2017-02-10T11:15:04Z,TRUE,Alison Ainsworth,2017-07-13T16:27:27Z,"Transect read backwards. Flagged was opportunistic, not at 20m intervals. The section between 800-1000m was thick uluhe and slow going. 200-800m was more open with lots of cinder so vegetation was not as thick; 0-200m was second growth forest of medium 'thickness'.","Crassocephalum crepidioides somewhere between 800-600m, entered at section 700-720 at random. Transect read from end to start."
20160816141159-216733515.262604,HAVO,2016-08-16T14:12:42Z,2017-07-19T16:45:55Z,TRUE,Kathy Akamine,2017-02-10T10:48:53Z,TRUE,Alison Ainsworth,2017-07-19T16:45:53Z,"This is a ""2015"" transect done in 2016.","This ""2015 season"" transect sampled in 2016."
20160816153132-729410886.764526,HAVO,2016-08-16T15:32:10Z,2017-07-12T15:43:56Z,TRUE,Kathy Akamine,2017-02-16T10:35:36Z,TRUE,Alison Ainsworth,2017-07-12T15:43:51Z,,
20160822082643-474459171.295166,HAVO,2016-08-22T08:28:34Z,2017-07-19T16:55:51Z,TRUE,Kathy Akamine,2017-02-14T11:16:33Z,TRUE,Alison Ainsworth,2017-07-19T16:55:32Z,Transect read from end to start (azimuth 117 from end to start).,Photos for 800 and 1000 m points only.
20160822094912-278589427.471161,HAVO,2016-08-22T09:49:51Z,2017-07-06T16:26:48Z,TRUE,Kathy Akamine,2017-02-16T11:08:18Z,TRUE,Alison Ainsworth,2017-07-06T16:26:36Z,"Possible SILHAW around 182m, photos taken (292 & 293)",
20170706135116-301948010.921478,HALE,2017-07-06T13:53:09Z,2020-09-17T15:25:45Z,TRUE,Zach Wilson,2017-11-09T15:06:59Z,TRUE,Jake Gross,2020-09-17T15:25:32Z,Started transect to west side of trail.,
20170726090245-705547511.577606,HALE,2017-07-26T09:05:04Z,2021-08-25T16:30:07Z,TRUE,Elizabeth Urbanski,2017-11-08T14:35:07Z,TRUE,Jake Gross,2020-09-16T14:41:24Z,Front page was not filled out in the field,
20170726125535-97973823.5473633,HALE,2017-07-26T12:56:37Z,2020-09-17T11:03:31Z,TRUE,Zach Wilson,2017-11-09T14:54:57Z,TRUE,Jake Gross,2020-09-16T16:16:03Z,"Front page not filled out in field. Note, not sure if coordinates were corrected since they are trimbles.",Replaced start post and added PVC. Magnetic anomally affected compass readings.
20170726141618-356586277.484894,HALE,2017-07-26T14:16:54Z,2021-08-25T16:54:19Z,TRUE,Elizabeth Urbanski,2017-11-08T15:17:40Z,TRUE,Jake Gross,2020-09-17T10:28:27Z,Front page not filled out in the field. Soft tags only on the posts.,
20170726162115-390291452.407837,HALE,2017-07-26T16:21:40Z,2020-09-17T11:05:57Z,TRUE,Elizabeth Urbanski,2018-01-16T11:07:43Z,TRUE,Jake Gross,2020-09-17T10:43:16Z,front page not filled out in the field.,
20170728084241-705547511.577606,HALE,2017-07-28T08:50:58Z,2021-08-25T16:55:41Z,TRUE,Elizabeth Urbanski,2018-01-16T10:19:52Z,TRUE,Jake Gross,2020-09-17T10:52:15Z,Front page not filled out in the field.,Added PVC to 0 m for better visibility and replaced post 500 m. 20 m gap on first 100 m segment. Traplines present at 200 m-220 m along trail and trapline intersects trail at 180 m.
20170728100415-575183808.803558,HALE,2017-07-28T10:04:43Z,2020-09-17T14:20:59Z,TRUE,Elizabeth Urbanski,2018-01-16T10:21:01Z,TRUE,Jake Gross,2020-09-17T14:20:53Z,Transect moved ~85m to the SWt to avoid Oili Pu'u. Front page not filled out in the field.,
20170728133534-579518616.199493,KALA,2017-07-28T14:02:52Z,2020-11-24T10:13:11Z,TRUE,Kathy Akamine,2017-12-20T07:53:32Z,TRUE,Jake Gross,2020-11-24T10:13:03Z,This was the first transect recorded in 2017 extra time was spent on adjusting transect start and end points along with species identification. Start point in the coastal area moved 27m mauka to sandy area following azmuth. Transect ended 20 m past proposed endpoint. Very few coastal spieces (e.g. naupaka) after transect end.,"Moved start point 27 m mauka from proposed. Proposed length 210 m, actual length 200 m. Started 05/01/2017 at 1330 and ended 05/01/2017 at 1545.  Started 05/02/2017 at  0715 and ended 05/02/2017 at 0850.   This was the first transect done in the 2017 season, crew took time to identify species."
20170731080136-579518616.199493,HALE,2017-07-31T08:03:53Z,2020-09-17T15:27:53Z,TRUE,Zach Wilson,2017-11-09T15:34:05Z,TRUE,Jake Gross,2020-09-17T15:27:19Z,Changed azimuth from 9 to 34 after running tape to 40m (went back to start) to avoid running into fence. Transect ended within 1m of Crater Road. Last 5m were manmade feature/rock pile.,Changed azimuth from 9 degrees to 34 degrees after running tape to 40 m (went back to start).  Transect ended within 1 m of Crater Road. Last 5 m were manmade features/rock pile.
20170731140024-210368633.270264,HALE,2017-07-31T14:01:21Z,2020-09-17T15:33:20Z,TRUE,Zach Wilson,2017-11-09T15:50:53Z,TRUE,Jake Gross,2020-09-17T15:32:27Z,,
20170731142600-579518616.199493,KALA,2017-07-31T14:26:21Z,2020-11-24T10:20:49Z,TRUE,Kathy Akamine,2017-12-15T10:49:47Z,TRUE,Jake Gross,2020-11-24T10:20:46Z,"Measured length of proposed transect on trimble, bumped transect start 45 m mauka to match location where sand starts, read entire length of proposed transect. Proposed transect length = 230 m. Actual transect ended at 240 m.","Moved transect start 45 m mauka from proposed to where sand starts. Proposed length 230 m, actual length 240 m."
20170731162007-363458693.027496,KALA,2017-07-31T16:20:27Z,2020-11-24T10:32:46Z,TRUE,Kathy Akamine,2017-12-15T11:00:29Z,TRUE,Jake Gross,2020-11-24T10:32:43Z,"Cotelydons and seedlings on beach hard to ID. Did not have to move start point. Proposed length 230 m, ended at 230 m.",Cotelydons and seedlings on beach at beginning of transect difficult to ID. Used proposed start point and proposed length of 230 m.
20170731162927-164234161.376953,HALE,2017-07-31T16:33:16Z,2020-09-17T15:36:08Z,TRUE,Zach Wilson,2017-11-09T16:13:00Z,TRUE,Jake Gross,2020-09-17T15:36:04Z,Read plot backwards - 500 m is true.,Read plot backwards - 500 m is true.
20170801101554-980003237.724304,HALE,2017-08-01T10:17:03Z,2020-09-17T15:37:50Z,TRUE,Zach Wilson,2017-11-09T16:23:13Z,TRUE,Jake Gross,2020-09-17T15:37:35Z,Large gulch encountered between 40-60 m.,Large gulch encountered between 40-60 m.
20170802140107-705547511.577606,HALE,2017-08-02T14:01:43Z,2021-08-25T16:51:03Z,TRUE,Jake Gross,2018-12-06T12:47:58Z,TRUE,Jake Gross,2021-08-25T15:23:10Z,"Transect azimuth from protocol, along legacy transect. Transect starts ~300m SE of proposed and transect bends.","Plot verified by Zach Wilson 11/15/2017. JG: Space between 0m post and 200m post may only be 170m? Confirm next season. If true, move 0m post 30m towards back azimuth."
20170803134423-705547511.577606,HALE,2017-08-03T13:45:32Z,2020-09-16T13:24:04Z,TRUE,Jake Gross,2018-12-06T12:49:44Z,TRUE,Jake Gross,2020-09-16T13:23:58Z,"Transect azimuth from protocol, along legacy transect #16. Transect starts ~287m SE of proposed start. Transect bends, used photo coordinates to navigate.","We marked the posts on the way up the transect for efficiency. Several transect segments werer short of the posts due to the trail re-routing and terrain. Below the transect end (AGEADE, HYPRAD, HOLLAN, and RUBROS. One ginger was pulled.  Plot Verified by E. Urbanski 2/12/2018."
20170814162331-579518616.199493,HALE,2017-08-14T16:28:34Z,2020-09-17T13:34:16Z,TRUE,Elizabeth Urbanski,2017-11-08T15:37:22Z,TRUE,Jake Gross,2020-09-17T13:34:05Z,2017 was the first time this transect was sampled. (old F7 from 2012 near West was changed to R21).  Ran out of thick wire for 400m and 500m  2017: UTMs: Start X797367 Y2293838 +/- 2m,Ran out of thick wire for 400 m and 500 m posts.
20170815075221-705547511.577606,HALE,2017-08-15T07:53:12Z,2021-08-25T16:28:14Z,TRUE,Elizabeth Urbanski,2017-11-08T16:26:58Z,TRUE,Jake Gross,2020-09-17T14:44:05Z,front page not filled out in the field. Transect moved ~44m N.,"All posts were easily found, negligible error when stringing line."
20170815105313-872546851.634979,HALE,2017-08-15T10:54:13Z,2021-08-25T16:56:42Z,TRUE,Elizabeth Urbanski,2017-11-08T13:15:17Z,TRUE,Jake Gross,2020-09-17T15:16:59Z,Adjusted the azimuth from 280 degrees to 238 degrees because of steep slope.,Adjusted azimuth from 280 degrees to 238 because of steep slope.
20170815135251-849099993.70575,HALE,2017-08-15T13:53:47Z,2020-09-17T15:20:01Z,TRUE,Elizabeth Urbanski,2017-11-08T13:36:21Z,TRUE,Jake Gross,2020-09-17T15:19:47Z,Very little veg cover.,Very little veg cover.
20170815150117-752542495.727539,HALE,2017-08-15T15:02:03Z,2020-09-17T15:29:56Z,TRUE,Elizabeth Urbanski,2017-11-08T14:01:35Z,TRUE,Jake Gross,2020-09-17T15:29:34Z,"Orginal azimuth was 300, but was reversed since the transect was read end to start. Start origin was switched to the orginal end point.","Orginal azimuth was 300, but was reversed since the transect was read from orginal end point to the orginal start."
20170816094914-579518616.199493,HALE,2017-08-16T09:50:00Z,2020-09-17T15:23:59Z,TRUE,Elizabeth Urbanski,2017-11-08T13:46:06Z,TRUE,Jake Gross,2020-09-17T15:23:57Z,Bumped off start point 50m north to avoid cinder cone slope and avoid sensitive silversword habitat. Start point was at top of Pu'u and not accessible.,
20170816102924-543360590.934753,HALE,2017-08-16T10:30:01Z,2021-08-25T16:49:57Z,TRUE,Elizabeth Urbanski,2017-11-08T14:11:07Z,TRUE,Jake Gross,2020-09-17T15:44:03Z,Moved start 5 m in line (274 degrees) because of large rock uplift.,
20170816112842-219409108.161926,HALE,2017-08-16T11:30:08Z,2020-09-17T14:39:00Z,TRUE,Elizabeth Urbanski,2018-01-17T09:25:25Z,TRUE,Jake Gross,2020-09-17T14:37:25Z,Moved transect ~330m E to avoid Pu'u  O Maui (cultural significance).,In 2012 the transect was read backwards and was again read backwards in 2017 starting at 500 m. Azimuths between post points were consistently off of the projected 154 deg - see segment notes. UTM's were also consistently off from 2012 - see image points.
20170817083001-705547511.577606,HALE,2017-08-17T08:30:20Z,2020-09-16T13:36:54Z,TRUE,Elizabeth Urbanski,2018-01-17T09:38:11Z,TRUE,Jake Gross,2020-09-16T13:34:21Z,"No tags placed on PVC.  PVC posts are labelled. Transect azimuth from protocol but transect bends significantly following management trail or, lecacy transect #10. Start is ~42m S of proposed.","From grasslands hike along fence, then follow trail to Lake Wainapanapa towards plot. Transect 9 (EIPS) is along USFWS TR10 after station #3."
20170817132808-579518616.199493,KALA,2017-08-17T13:29:39Z,2020-11-24T10:09:45Z,TRUE,Kathy Akamine,2017-12-15T08:25:24Z,TRUE,Jake Gross,2020-11-24T10:07:51Z,"Transect start is 40 m at 220 degrees from proposed start. Moved because original in ocean/rocks and unvegetated. Proposed length 230 m, actual length 230 m.",TR start is 40 m at 220 degrees from proposed start. Moved because original in ocean/rocks and unvegetated. Proposed length 230 m. Ended at 230 m.
20170821102912-705547511.577606,HALE,2017-08-21T10:30:06Z,2020-09-16T14:16:45Z,TRUE,Elizabeth Urbanski,2018-02-12T11:04:59Z,TRUE,Jake Gross,2020-09-16T14:16:41Z,"Crossed gulch to get to start point, some steep ridge sides during transect. 800-900 m is thick with RUBHAW and BROARG and slow to navigate through.","Crossed gulch to get to startpoint, some steep ridge sides during transect. 800-900 thick RUBHAW, BROARG slow to navigate through."
20170821114626-579518616.199493,KALA,2017-08-21T11:46:46Z,2020-11-24T10:48:20Z,TRUE,Kathy Akamine,2017-12-15T12:08:53Z,TRUE,Jake Gross,2020-11-24T10:38:59Z,"No adjustment to start point. Proposed length 200 m, ended at 200 m.","Used proposed start point and proposed length, 200 m. Started 05/02/2017 at 1450 and ended 05/02/2017 at 1600.  Started 05/03/2017 at 0730 and ended 05/03/2017 at 0840."
20171024153509-14017641.544342,KALA,2017-10-24T15:35:46Z,2020-11-24T10:02:47Z,TRUE,Kathy Akamine,2017-12-14T16:01:40Z,TRUE,Jake Gross,2020-11-24T10:01:27Z,Transect starts at proposed origin and ends at proposed end (170 m).,"Transect starts at proposed. Ends at proposed, 170 m."
20171024163307-406421303.749084,KALA,2017-10-24T16:33:51Z,2021-08-25T17:34:07Z,TRUE,Kathy Akamine,2017-12-14T15:51:47Z,TRUE,Jake Gross,2020-11-24T09:58:08Z,"Start 45 m at 40 degrees from proposed start because vegetated closer to ocean. Proposed length 140 m, ended at 200 m.","Started 45 m at 40 degrees from proposed b/c vegetated closer to ocean. Proposed length 140 m,  ended at 200 m. First 50 m had lots of native Lycium sandwicense."
20171109120701-705547511.577606,HALE,2017-11-09T12:07:50Z,2021-08-25T15:15:57Z,TRUE,Elizabeth Urbanski,2018-02-12T12:28:48Z,TRUE,Jake Gross,2021-08-25T15:15:53Z,"Coordinates of Transect Orgin were taken from the photo point 0m. Azimuth from protocol, on legacy transct. Transect starts ~121m N of proposed and bends between 400 and 800m. Use GIS photo point coordinates to navigate.","Significant pig damage in the area, trail hard to follow in some areas, and several posts not found in 2017 and replaced. There were 2 errors in recording the segments in the field. The database does not have any recording for 260-280 and 460-480 meters. This could account for tape readings being short of the projected post markers at 400 and 600 meters."
20171115123506-579518616.199493,KALA,2017-11-15T12:36:10Z,2020-11-24T09:48:16Z,TRUE,Kathy Akamine,2017-12-14T15:22:54Z,TRUE,Jake Gross,2020-11-24T09:48:15Z,TR ends at 260 m.,Used proposed start. Transects ends at 260 m.
20171116090423-219409108.161926,KALA,2017-11-16T09:04:42Z,2021-02-18T16:37:36Z,TRUE,Kathy Akamine,2017-12-14T15:40:38Z,TRUE,Jake Gross,2020-11-24T09:50:56Z,Moved 15 m mauka for start.,"Moved start 15 m mauka from proposed. Proposed length 270 m, ended at 270 m."
20171116105044-50045013.4277344,KALA,2017-11-16T10:51:07Z,2020-11-23T14:06:51Z,TRUE,Kathy Akamine,2017-12-19T15:05:26Z,TRUE,Jake Gross,2020-11-23T14:06:35Z,"Started about 60 m from start pt. Original start point was off the cliff. After 150 m near continuous cover SCHTER, SYZCUM, LANCAM (max veg 2-3 m height).  Date palm (PHODAC) starting about 210 m, if transect continued. Stopped at 150 m.","Stopped at 150 m. After 150 m there was near continuous cover of SCHTER, SYZCUM, and LANCAM. Max Veg Height about 2-3 m. Dat palm (PHODAC) starting about 210 m if transect continued."
20171116121721-192306995.391846,KALA,2017-11-16T12:17:40Z,2020-11-23T14:12:33Z,TRUE,Kathy Akamine,2017-12-19T15:05:52Z,TRUE,Jake Gross,2020-11-23T14:11:36Z,"TR 220 m. Start is 7 m in from proposed. Original was off cliff in ocean.  Ended transect after reaching a wall of SCHTER at 150 m. SCHTER, LANCAM, and Java Plum.",Ended transect after reaching a wall of SCHTER at 150 m.
20171116141158-240698456.764221,KALA,2017-11-16T14:12:23Z,2021-02-18T15:20:15Z,TRUE,Kathy Akamine,2017-12-14T13:54:39Z,TRUE,Jake Gross,2020-11-23T14:22:54Z,"Started 35 m mauka from original start due to cliff.  Stopped at 200 m. After 200 m nearly continuous cover of SCHTER, SZYCUM, LANCAM of various heights 0.5 -3 m.","Started 35 m mauka from proposed start due to cliff. Stopped at 200 m. After 200 m, near continuous cover of SCHTER, SZYCUM, LANCAM of varous heights 0.5 m - 3 m."
20171116150250-983708381.652832,KALA,2017-11-16T15:03:03Z,2020-11-23T14:26:26Z,TRUE,Kathy Akamine,2017-12-15T08:39:43Z,TRUE,Jake Gross,2020-11-23T14:26:02Z,Transect proposed 200 m. Stopped due to thick SCHTER 190 m.,Stopped at 190 m due to thick SCHTER.
20171212104948-579518616.199493,KALA,2017-12-12T12:21:10Z,2020-11-23T14:30:30Z,TRUE,Elizabeth Urbanski,2018-02-05T12:50:03Z,TRUE,Jake Gross,2020-11-23T14:29:41Z,"Transect started 20 m from original start point. Stopped after 200 m. Near continuous cover of SCHTER, SYZCUM, LANCAM .5-3.5 m.","Started 20 m mauka from the original start point. Stopped 200 m mark. After 200 m  mark nearly continuous cover of SCHTER, SYZCUM, LANCAM. Height of veg about 0.5-3.5 m at stopping point."
20171212133824-150311291.217804,KALA,2017-12-12T13:39:27Z,2020-11-23T14:32:22Z,TRUE,Elizabeth Urbanski,2018-02-05T12:54:58Z,TRUE,Jake Gross,2020-11-23T14:32:20Z,Total proposed transect length was 190 m. Crew ended at 200 m since the transect had not yet hit heavy sections of SCHTER. There was about another 100 m to SCHTER. Transect started about 22 m makai of original start.,"Stopped transect at 200 m (proposed 190 m) 200 m is not in SCHTER, about 100 meters more to SCHTER. Started 22 m makai of original start."
20171212152428-846187412.7388,KALA,2017-12-12T15:25:42Z,2020-11-23T14:37:00Z,TRUE,Elizabeth Urbanski,2018-02-05T13:04:37Z,TRUE,Jake Gross,2020-11-23T14:36:58Z,"Started within 5 m of proposed start. Lots of deer poop and some pig poop. Proposed and actual length the same, 240 m.","Lots of deer poop, some pig poop. Started within 5 m of original start. Proposed length 240 m. Actual length 240 m."
20171213065630-162821590.900421,KALA,2017-12-13T06:57:16Z,2020-11-23T14:41:14Z,TRUE,Elizabeth Urbanski,2018-02-05T13:34:48Z,TRUE,Jake Gross,2020-11-23T14:40:11Z,"The proposed transect length was 290 m, transect monitored to 300 m. Moved the proposed start about 35 m mauka.",Proposed length = 290 m. Moved start about 35 m mauka of proposed start. Ended at 300 m.
20171213084318-256628930.568695,KALA,2017-12-13T08:43:54Z,2021-08-25T17:11:45Z,TRUE,Elizabeth Urbanski,2018-02-05T13:48:44Z,TRUE,Jake Gross,2020-11-23T14:44:38Z,"Started 15 m mauka of proposed start point. There was a lot of deer poop in the transect. Proposed transect was 270 m, all 270 m monitored.","Started 15 m mauka from original start point. Choke deer poop. Proposed length 270, actual length 270."
20171213094225-73953330.5168152,KALA,2017-12-13T09:42:58Z,2020-11-23T14:48:28Z,TRUE,Elizabeth Urbanski,2018-02-05T14:35:24Z,TRUE,Jake Gross,2020-11-23T14:47:43Z,"Moved proposed start about about 30 m mauka because the proposed start was in the ocean. Transect proposed length was 260 m, crew ended at 200 m, about about 20 m from thick SCHTER. Stopped to take Mark to the airport.","Moved start about 30 m at 241 deg because proposed start was in the ocean, off cliff. Proposed transect = 260 m. Ended at 200 m. At 220 m thick SCHTER starts. Stopped to take Mark to airport."
20171213102126-497070968.151093,KALA,2017-12-13T10:21:54Z,2020-11-23T14:53:12Z,TRUE,Elizabeth Urbanski,2018-02-05T15:02:44Z,TRUE,Jake Gross,2020-11-23T14:53:03Z,Proposed transect length was 230 m and completed. Proposed start was moved about 22 m makai at the point where vegetation starts.,Proposed length = 230 m. Started about 22 makai of proposed where vegetation started. Ended at 230 m.
20171213110451-596437752.246857,KALA,2017-12-13T11:05:29Z,2020-11-23T14:56:18Z,TRUE,Elizabeth Urbanski,2018-02-05T15:09:45Z,TRUE,Jake Gross,2020-11-23T14:55:24Z,Proposed transect 220. Proposed start moved about 15 m makai.,Proposed transect length = 220 m. Moved 15 meter makai of original start. Stopped at 220 m.
20171213131048-645133078.098297,KALA,2017-12-13T13:11:19Z,2021-08-25T17:29:11Z,TRUE,Elizabeth Urbanski,2018-02-05T10:01:00Z,TRUE,Jake Gross,2020-11-24T09:19:22Z,Started about 5 m makai from proposed starting point because of presence of vegetation. Proposed length of 230 m was completed.,Moved proposed start about 5 m makai b/c vegetation present. Proposed length 230 m. Actual length 230 m. Pluchea's have been treated near shack.
20171213143200-579518616.199493,KALA,2017-12-13T14:32:41Z,2021-08-25T17:30:49Z,TRUE,Elizabeth Urbanski,2018-02-05T10:59:22Z,TRUE,Jake Gross,2020-11-24T09:21:48Z,Started at the proposed start point and complteted all of the proposed 230 m.,Started at proposed start. Ended at proposed end. Length 230 m.
20171214095756-672427594.661713,KALA,2017-12-14T10:05:47Z,2021-08-25T17:32:14Z,TRUE,Elizabeth Urbanski,2018-02-05T12:00:22Z,TRUE,Jake Gross,2020-11-24T09:36:12Z,"Moved start point about 50 m perpendicular from original proposed start, not ""in line"" with the 241 degree azimuth as done with other transects. All 270 m of the proposed length was completed.",Moved about 50 m from proposed start. Ended at 270 m.
20171214110048-223323166.370392,KALA,2017-12-14T11:01:21Z,2021-08-25T17:32:54Z,TRUE,Elizabeth Urbanski,2018-02-05T12:21:52Z,TRUE,Jake Gross,2020-11-24T09:43:04Z,Used proposed start and completed all 230 m of proposed length.,Used proposed start. Transect ends at 230 m.
20180117100706-774740099.906921,HALE,2018-01-17T10:07:53Z,2022-04-26T13:48:29Z,TRUE,Jake Gross,2018-12-06T12:27:15Z,TRUE,Jake Gross,2020-09-16T14:27:08Z,front page not filled out in the field. Error not recorded for start point.,"500 m post overgrown with grass, could be replaced with taller post for better visibility. Videographer filmed transect and was slow moving."
20180213080800-579518616.199493,HALE,2018-02-13T08:09:47Z,2021-08-25T15:40:07Z,TRUE,Lindsay Moore,2018-03-19T11:19:33Z,TRUE,Jake Gross,2021-08-25T15:40:04Z,Adjusted azimuth from 169 degrees to 135 because the projected azimruth was way off from the map imagery and would have ended in the Kaukauai gulch. Ended at 600m due to time and gulch obstruction.  Truncated about 10 m to the right at 440 m due to large gulch drop off. Continuous for the duration of the transect.,Azimuth adjusted from 169 to 135 deg. Transect length is 600 m. At 440 m crew jogged the transect 10 m to the right to avoid gulch and continued with same azimuth.
20180302081317-705547511.577606,HALE,2018-03-02T11:06:03Z,2020-09-16T11:46:28Z,TRUE,Lindsay Moore,2018-03-19T11:08:22Z,TRUE,Jake Gross,2020-09-16T11:43:57Z,"Transect azimuth from protocol, legacy transect 17. Transect starts ~ 87m N-NW of proposed and bends at 200m, 600m, and 800m.","0 m UTM was incorrect from 2012, updated with 2017 coordinates. Transect was read from top - down in 2018."
20180411094001-579518616.199493,HALE,2018-04-11T09:42:45Z,2022-04-26T13:46:30Z,TRUE,Jake Gross,2018-12-06T13:06:34Z,TRUE,Jake Gross,2021-08-25T15:38:55Z,"Original azimuth (303) seemed to be the opposite direction of what was intented based on the map. There was a large gulch nearby, so we adjust the azimuth to 120 and bumped start ~25m SE. Ended transect at 500m on 1/31/18, but read 100m more on 2/1/18 to 600m. Ended at 600m. Blue flag every 20m and GPS @ every 100m. Gulch @ 180m was not safely crossable along azimuth. Did not record data in gulch, but no non-native plants seen while crossing the gulch safely at a higher point. Continue reading data on other side of gulch ~20m from 180m.",There is a 20 m break in transect at 180 m due to an unsafe gulch crossing. Started recording on otherside of gulch at 180 segment. Data recording continued on other side of gulch at same azimuth. Stopped at 600m.
20180411120136-705547511.577606,HALE,2018-04-11T12:02:52Z,2021-08-25T15:28:35Z,TRUE,Elizabeth Urbanski,2018-05-11T08:27:59Z,TRUE,Jake Gross,2021-08-25T15:28:33Z,"Ended @ 600m due to time, transect is difficult to navigate due to abundance of weeds.  Elevation start is an estimate, was not recorded in the field. Transect azimuth from protocol. Transect starts ~85m W-NW of proposed.","Trail overgrown with lots of HEDGAR, not well flagged. 2012 crew only set up to 600 m, 2017 crew added up to 800 m then had to stop due to time."
20190716111502-705547511.577606,AMME,2019-07-16T11:16:15Z,2021-12-28T15:53:17Z,TRUE,Kathy Akamine,2019-12-31T12:58:15Z,TRUE,Jake Gross,2021-12-02T12:13:22Z,Transect end at 100m. The original end would have been in the road. No Juno points were taken.,No posts found. Unk_Seedling2 = notes say possibly Syzygium sp. but photos look like FICPRO? Possible mix-up with unknown numbering or photos.
20190716140231-928785979.747772,AMME,2019-07-16T14:06:44Z,2021-12-30T13:19:34Z,TRUE,Kathy Akamine,2019-12-31T13:46:03Z,TRUE,Jake Gross,2021-12-02T17:46:12Z,Modified transect end to 150m because of proximity to road and visible mowed lawn.,"No Posts . UNK_Tree1 = possibly Syzygium or mix-up w/ Ficus. Unk_Tree2 = possibly Tristiropsis acutangula but unsure. Unk_Tree5 = tree with leaves that smells like chemicals (Only one seen in AMME). Unk_Grass1 = unknown, no photos"
20190731091947-705547511.577606,AMME,2019-07-31T09:19:47Z,2021-12-28T14:59:15Z,TRUE,Kathy Akamine,2020-01-03T12:05:51Z,TRUE,Jake Gross,2021-12-27T14:28:20Z,"Some dense thickets of Hibiscus. 150m is below a large CASEQU treefall (with highly disturbed soil). Took an extra photo for perspective. Original end @ 260m, actual end @ 230m","0m post is at base of uprooted tree. Unk_Tree1 = Possibly Tabebuia species in 5 segments: 10-20, 20-30, 30-40, 70-80, 220-230; Unk_Tree3 = Possibly Syzygium in 5 segments: 70-80, 80-90, 100-110, 110-120, 220-230; Unk_Tree3 in seg 70-80 was not ID'd but note says ""Syzygium possibly""; Unknown Fabaceae seedling in segment 10-20."
20190731114238-657054960.727692,AMME,2019-07-31T11:44:23Z,2021-12-28T14:45:37Z,TRUE,Kathy Akamine,2020-01-03T12:44:36Z,TRUE,Jake Gross,2021-12-27T15:34:40Z,"Transect original end is 330m, actual transect end at 310m.","Went off track between 50-100 (~20m from 100), altered bearings of 230-240 and 240-250 to avoid deep water. Unk_Tree1 = ??? in seg 150-160; Unk_Tree3 = Possibly Syzygium in seg 180-190; confirm Acacia auriculiformis in segments 50-60, 60-70; ID Schefflera sp. to species in seg 260-270."
20190806073140-300970494.747162,AMME,2019-08-06T07:32:30Z,2021-12-30T13:20:28Z,TRUE,Kathy Akamine,2020-01-03T13:43:44Z,TRUE,Jake Gross,2021-12-27T16:08:16Z,Juno not functioning therefore no Juno points taken. End post (same as 5Bstart) may be difficult to relocate. No metal post used inside of PVC. Post in very dense ACRAUR vegetation. Moved the start into the forest ~10m away from the road and open grass area.,Unk_Tree3 = possibly Syzygium
