Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Quad,Status,Top,Base,Base_Ht,Distance,Height,Method,DBH,Life_Form,Nativity,Scientific_Name,Code,Comments,Certified,Verified
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,16,FALSE,1,Live,102,4,0.8,12.5,13.05,Clinometer,38.8,Tree,Non-Native,Pithecellobium dulce,PITDUL,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,13,FALSE,2,Live,110,-10,0,14,16.8,Clinometer,45.7,Tree,Non-Native,Peltophorum pterocarpum,PELPTE,"3 boles: 27.1, 9.2, 9.4",TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,7,FALSE,1,Live,102,-5,1.4,11.4,13.598,Clinometer,87.8,Tree,Non-Native,Peltophorum pterocarpum,PELPTE,"four boles: 31, 19.5, 10.5, 11.4",TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,7,FALSE,1,Live,145,-20,0,8.5,14.025,Clinometer,87.8,Tree,Non-Native,Peltophorum pterocarpum,PELPTE,"4 boles, Linear estimate for two boles measuring 23cm and 26cm",TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,5,FALSE,2,Live,94,5,0,20,17.8,Clinometer,84.1,Tree,Non-Native,Swietenia macrophylla,SWIMAC,has tag #792,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,5,FALSE,4,Live,104,-24,0,22,28.16,Clinometer,76.5,Tree,Non-Native,Swietenia macrophylla,SWIMAC,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,5,FALSE,1,Live,116,-15,0,23,30.130000000000003,Clinometer,31.4,Tree,Non-Native,Swietenia macrophylla,SWIMAC,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,6,FALSE,1,Live,122,-31,0,13.7,20.961,Clinometer,26.2,Tree,Non-Native,Swietenia macrophylla,SWIMAC,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,6,FALSE,4,Live,145,-29,0,9.8,17.052,Clinometer,20.8,Tree,Non-Native,Swietenia macrophylla,SWIMAC,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,5,FALSE,4,Live,138,-29,0,16.8,28.056,Clinometer,73,Tree,Non-Native,Swietenia macrophylla,SWIMAC,DBH measured at root crown,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,5,FALSE,2,Live,122,6,0,19,22.04,Clinometer,36.6,Tree,Non-Native,Swietenia macrophylla,SWIMAC,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,5,FALSE,1,Live,87,-33,0,16,19.2,Clinometer,19.8,Tree,Non-Native,Swietenia macrophylla,SWIMAC,DBH measured at 72cm above root crown,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,5,FALSE,3,Live,95,-22,0,24.6,28.782000000000004,Clinometer,60.5,Tree,Non-Native,Swietenia macrophylla,SWIMAC,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,9,FALSE,1,Live,60,-39,0,9.2,9.108,Clinometer,11.5,Tree,Native,Morinda citrifolia,MORCIT,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,9,FALSE,1,Live,122,47,0,9.2,6.8999999999999995,Clinometer,10.2,Tree,Native,Morinda citrifolia,MORCIT,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,3,FALSE,1,Live,12,-57,0,11.5,7.9350000000000005,Clinometer,28.5,Tree,Native,Morinda citrifolia,MORCIT,"3 boles: 11, 9.2, 8.3",TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,14,FALSE,2,Live,65,-15,0,11,8.8,Clinometer,9.2,Tree,Native,Morinda citrifolia,MORCIT,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,17,FALSE,3,Live,102,-19,0,8,9.68,Clinometer,10.7,Tree,Native,Morinda citrifolia,MORCIT,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,9,FALSE,1,Live,122,-80,0,9,18.18,Clinometer,33.8,Tree,Non-Native,Adenanthera pavonina,ADEPAV,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,8,FALSE,2,Live,135,-51,0,9.8,18.228,Clinometer,61,Tree,Non-Native,Adenanthera pavonina,ADEPAV,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,6,FALSE,3,Live,70,-56,0,10.5,13.229999999999999,Clinometer,29.8,Tree,Non-Native,Adenanthera pavonina,ADEPAV,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,6,FALSE,1,Live,108,-44,0,18,27.36,Clinometer,59.4,Tree,Non-Native,Adenanthera pavonina,ADEPAV,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,6,FALSE,4,Live,81,-50,0,17,22.270000000000003,Clinometer,34.2,Tree,Non-Native,Adenanthera pavonina,ADEPAV,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,6,FALSE,4,Live,105,-45,0,17,25.500000000000004,Clinometer,42.1,Tree,Non-Native,Adenanthera pavonina,ADEPAV,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,6,FALSE,3,Live,95,-43,0,19,26.22,Clinometer,48.4,Tree,Non-Native,Adenanthera pavonina,ADEPAV,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,8,FALSE,2,Live,101,-35,0,14,19.040000000000003,Clinometer,62.4,Tree,Non-Native,Adenanthera pavonina,ADEPAV,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,8,FALSE,1,Live,50,-50,1.12,10.1,11.219999999999999,Clinometer,35.4,Tree,Native,Macaranga stipulosa,MACSTI,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,46,FALSE,1,Live,94,-76,0,10.7,18.19,Clinometer,34.3,Tree,Native,Macaranga stipulosa,MACSTI,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,32,FALSE,3,Live,113,-25,0,10,13.8,Clinometer,14.3,Tree,Native,Macaranga stipulosa,MACSTI,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,32,FALSE,4,Live,40,-23,0,12,7.56,Clinometer,19.5,Tree,Native,Macaranga stipulosa,MACSTI,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,36,FALSE,2,Live,83,-18,0,15,15.149999999999999,Clinometer,45.2,Tree,Native,Dysoxylum maota,DYSMAO,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,6,FALSE,2,Live,65,-79,0,18,25.919999999999998,Clinometer,107.5,Tree,Native,Dysoxylum maota,DYSMAO,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,39,FALSE,2,Live,40,-65,0,12,12.6,Clinometer,18.9,Tree,Native,Dysoxylum maota,DYSMAO,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,1,FALSE,4,Live,84,2,0,15.2,12.464,Clinometer,11.8,Tree,Non-Native,Pimenta racemosa,PIMRAC,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,1,FALSE,1,Live,110,-15,0,9.1,11.375,Clinometer,13.8,Tree,Non-Native,Pimenta racemosa,PIMRAC,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,2,FALSE,1,Live,145,-28,0,5,8.65,Clinometer,14.2,Tree,Native,Psychotria hawaiiensis,PSYHAW2,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,27,FALSE,3,Live,120,-5,0,10.4,13.000000000000002,Clinometer,16.6,Tree,Native,Psychotria hawaiiensis,PSYHAW2,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,2,FALSE,2,Live,36,-15,0,12.3,6.273000000000001,Clinometer,15.2,Tree,Native,Psychotria hawaiiensis,PSYHAW2,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,39,FALSE,3,Live,122,-9,0,13.6,17.816000000000003,Clinometer,28.2,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Fixed,4,FALSE,1,Live,42,-22,0,9.5,6.08,Clinometer,10.5,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Fixed,13,FALSE,1,Live,95,4,1,8,8.280000000000001,Clinometer,12.8,Tree,Non-Native,Morella faya,MORFAY,Q1-13,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Fixed,1,FALSE,1,Live,45,-34,0,7.4,5.846000000000001,Clinometer,8.4,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,41,FALSE,4,Dead,65,1,2,15.5,11.92,Clinometer,31.3,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,15,FALSE,3,Live,98,-12,0,13,14.3,Clinometer,20.5,Tree,Non-Native,Morella faya,MORFAY,second stem 20.2,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,15,FALSE,2,Live,98,-7,0,11.25,11.8125,Clinometer,17.3,Tree,Non-Native,Morella faya,MORFAY,second stem 20.0,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational,55,FALSE,2,Live,55,-15,0,8.5,5.95,Clinometer,4.7,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational,55,FALSE,3,Live,75,-5,0,11,8.8,Clinometer,26,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,40,FALSE,1,Live,60,0,1.4,9.8,7.279999999999999,Clinometer,10.8,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,40,FALSE,4,Live,55,11,2,9.4,6.136,Clinometer,23.8,Tree,Non-Native,Morella faya,MORFAY,DBH total of X3 boles,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,1,FALSE,1,Live,58,-8,0,12,7.92,Clinometer,22.4,Tree,Non-Native,Morella faya,MORFAY,"3 boles: 10.4, 7.1, 4.9; Total DBH = 22.4",TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,26,FALSE,1,Live,70,-20,0,14,12.600000000000001,Clinometer,36,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,10,FALSE,1,Live,55,-7,1,14.2,9.803999999999998,Clinometer,7,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,1,FALSE,2,Dead,122,-6,0,10,12.8,Clinometer,19.6,Tree,Non-Native,Morella faya,MORFAY,(dbh+14.4+12.5+14.9)=4 boles,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,1,FALSE,2,Live,130,1,1.4,10,14.3,Clinometer,14.4,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,26,FALSE,1,Live,100,-15,0,15,17.25,Clinometer,32.4,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,11,FALSE,4,Live,72,-17,0,10,8.9,Clinometer,31.8,Tree,Non-Native,Morella faya,MORFAY,17.4+14.4 (dbh),TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,4,FALSE,1,Live,94,-7,1.4,6.9,8.369,Clinometer,7.4,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational,56,FALSE,2,Live,75,5,0,20,14,Clinometer,88.9,Tree,Non-Native,Morella faya,MORFAY,6 boles,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,24,FALSE,3,Live,108,-14,0,10,12.200000000000001,Clinometer,61,Tree,Non-Native,Morella faya,MORFAY,multistemmed - largest bole 22.7,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,24,FALSE,1,Live,110,-20,0,10,13,Clinometer,12.1,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational,46,FALSE,1,Live,96,-20,0,10.5,12.18,Clinometer,16.1,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational,46,FALSE,4,Live,95,-22,0,8.6,10.062,Clinometer,9.6,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,35,FALSE,2,Live,35,-18,0,12.8,6.784,Clinometer,7.5,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,13,FALSE,1,Dead,70,-10,0,10.4,8.32,Clinometer,24.1,Tree,Non-Native,Morella faya,MORFAY,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,6,FALSE,3,Live,108,-34,0,7,9.940000000000001,Clinometer,10,Tree,Native,Pittosporum hosmeri,PITHOS,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,42,FALSE,3,Live,75,-15,0,13,11.700000000000001,Clinometer,36.3,Tree Fern,Native,Cyathea lunulata,CYALUN,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,10,FALSE,4,Live,65,-18,0,10,8.3,Clinometer,13.4,Tree,Non-Native,Averrhoa bilimbi,AVEBIL,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,12,FALSE,2,Live,90,-40,0,10,13,Clinometer,29.6,Tree,Native,Glochidion ramiflorum,GLORAM,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,38,FALSE,1,Live,95,-55,0,8,12,Clinometer,18,Tree,Native,Glochidion ramiflorum,GLORAM,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,31,FALSE,3,Live,90,-7,0,6,5.819999999999999,Clinometer,22.5,Tree,Native,Glochidion ramiflorum,GLORAM,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,31,FALSE,2,Live,130,17,0,7,7.910000000000001,Clinometer,32.5,Tree,Native,Glochidion ramiflorum,GLORAM,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,31,FALSE,1,Live,90,5,0,10,8.5,Clinometer,32,Tree,Native,Glochidion ramiflorum,GLORAM,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,33,FALSE,1,Live,95,-10,0,10,10.5,Clinometer,18.3,Tree,Native,Glochidion ramiflorum,GLORAM,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,14,FALSE,4,Live,114,-4,0,8,9.44,Clinometer,32.5,Tree,Native,Glochidion ramiflorum,GLORAM,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,7,FALSE,2,Live,100,-40,0,11,15.4,Clinometer,28.7,Tree,Native,Glochidion ramiflorum,GLORAM,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,4,FALSE,4,Live,70,-75,0,5,7.25,Clinometer,17.6,Tree,Native,Glochidion ramiflorum,GLORAM,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,7,FALSE,4,Live,105,-12,0,14,16.380000000000003,Clinometer,92,Tree,Native,Intsia bijuga,INTBIJ,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,14,FALSE,3,Live,105,-18,0,10,12.3,Clinometer,24.9,Tree,Native,Elaeocarpus ulianus,ELAULI,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,2,FALSE,1,Live,130,-35,0,9,14.85,Clinometer,16.3,Tree,Native,Elaeocarpus ulianus,ELAULI,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,15,FALSE,2,Live,110,-19,0,12,15.479999999999999,Clinometer,30.8,Tree,Native,Elaeocarpus ulianus,ELAULI,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,1,FALSE,2,Live,120,-40,0,7,11.200000000000001,Clinometer,15.3,Tree,Native,Elaeocarpus ulianus,ELAULI,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,4,FALSE,1,Live,65,-55,0,6,7.199999999999999,Clinometer,11.4,Tree,Native,Elaeocarpus ulianus,ELAULI,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,1,FALSE,3,Live,49,-52,0,12.2,12.322,Clinometer,15,Tree,Native,Elaeocarpus ulianus,ELAULI,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,18,FALSE,1,Live,120,-31,0,9,13.59,Clinometer,24.4,Tree,Native,Elaeocarpus ulianus,ELAULI,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,1,FALSE,2,Live,43,-50,0,10.5,9.764999999999999,Clinometer,14.4,Tree,Native,Elaeocarpus ulianus,ELAULI,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,19,FALSE,1,Live,56,-42,1.4,10,11.200000000000001,Clinometer,22.4,Tree,Native,Elaeocarpus ulianus,ELAULI,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,19,FALSE,3,Live,74,-22,1.4,8,9.08,Clinometer,20.5,Tree,Native,Elaeocarpus ulianus,ELAULI,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,2,FALSE,3,Live,92,8,1.4,11.2,10.808,Clinometer,17.3,Tree,Native,Elaeocarpus ulianus,ELAULI,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,17,FALSE,4,Live,130,1,1.4,8.6,12.494,Clinometer,34.7,Tree,Native,Elaeocarpus ulianus,ELAULI,bush too thick to move away from tree and too thick to see base or base ht if we do move back.,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,17,FALSE,1,Live,102,3,1.4,10.4,11.696000000000002,Clinometer,27,Tree,Native,Elaeocarpus ulianus,ELAULI,same comment,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,17,FALSE,2,Live,110,2,1.4,11.4,13.712000000000002,Clinometer,29.1,Tree,Native,Elaeocarpus ulianus,ELAULI,same comment,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,46,FALSE,4,Live,108,-70,0,16.6,29.548000000000002,Clinometer,49.6,Tree,Native,Elaeocarpus ulianus,ELAULI,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,7,FALSE,1,Live,82,-12,0,11.5,10.81,Clinometer,12.7,Tree,Non-Native,Heterospathe elata,HETELA,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,7,FALSE,4,Live,125,-15,0,10.5,14.7,Clinometer,15.1,Tree,Non-Native,Heterospathe elata,HETELA,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,7,FALSE,2,Live,77,-30,0,13,13.91,Clinometer,15.6,Tree,Non-Native,Heterospathe elata,HETELA,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,7,FALSE,3,Live,84,-17,0,14.8,14.948000000000002,Clinometer,14.9,Tree,Non-Native,Heterospathe elata,HETELA,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,13,FALSE,1,Live,122,-34,0,7,10.920000000000002,Clinometer,15.7,Tree,Non-Native,Heterospathe elata,HETELA,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,8,FALSE,3,Live,110,-25,0,6.1,8.235,Clinometer,14.3,Tree,Non-Native,Heterospathe elata,HETELA,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,19,FALSE,1,Live,89,-15,0,10,10.4,Clinometer,13.4,Tree,Non-Native,Heterospathe elata,HETELA,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,16,FALSE,Outside,Live,74,-18,0,11,10.12,Clinometer,13.8,Tree,Non-Native,Heterospathe elata,HETELA,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,16,FALSE,3,Live,122,16,1.4,13.5,15.71,Clinometer,15.8,Tree,Non-Native,Heterospathe elata,HETELA,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,31,FALSE,3,Live,108,-3,1.4,5.4,7.394,Clinometer,10.6,Tree,Native,Perrottetia sandwicensis,PERSAN,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,54,FALSE,4,Live,10,-28,1,19.6,8.448,Clinometer,6,Tree,Native,Perrottetia sandwicensis,PERSAN,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,46,FALSE,Outside,Live,61,-10,0,23,16.330000000000002,Clinometer,19.6,Tree,Native,Perrottetia sandwicensis,PERSAN,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,60,FALSE,4,Live,94,11,0,9.7,8.050999999999998,Clinometer,12,Tree,Native,Perrottetia sandwicensis,PERSAN,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,2,FALSE,1,Live,53,-18,0,8.5,6.035,Clinometer,8,Tree,Native,Perrottetia sandwicensis,PERSAN,"Among other small PERSAN's, DBH-LE",TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,59,FALSE,4,Live,78,4,1.5,9.1,8.234,Clinometer,12,Tree,Native,Perrottetia sandwicensis,PERSAN,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,3,FALSE,3,Live,58,-14,1,11.5,9.280000000000001,Clinometer,16,Tree,Native,Perrottetia sandwicensis,PERSAN,linear DBH; many forks -large Persan,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,26,FALSE,4,Live,80,-9,1,8,8.120000000000001,Clinometer,16.6,Tree,Native,Perrottetia sandwicensis,PERSAN,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,58,FALSE,4,Live,102,-28,0,5.2,6.760000000000001,Clinometer,4.9,Tree,Native,Perrottetia sandwicensis,PERSAN,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,6,FALSE,4,Live,72,-7,0,14.8,11.692000000000002,Clinometer,14.3,Tree,Native,Perrottetia sandwicensis,PERSAN,Q4-11,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,33,FALSE,4,Live,80,-60,0,12,16.8,Clinometer,81.5,Tree,Non-Native,Falcataria moluccana,FALMOL,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,8,FALSE,4,Live,55,-11,0,6.2,4.092,Clinometer,4.6,Tree,Non-Native,Leucaena leucocephala,LEULEU,"erect, most trees in plot are not erect",TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,2,FALSE,1,Live,64,-48,0,5,5.6000000000000005,Clinometer,5.8,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,3,FALSE,4,Live,75,-50,0,4.9,6.125,Clinometer,4.3,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2014,1,Fixed,8,FALSE,4,Live,76,-20,0,8.8,8.448,Clinometer,7.6,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,18,FALSE,1,Live,85,-20,0,8,8.4,Clinometer,10.6,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,18,FALSE,2,Live,84,-5,0,10.2,9.078,Clinometer,14.9,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,18,FALSE,3,Live,81,-6,0,10.7,9.309,Clinometer,14,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,1,FALSE,2,Live,71,-15,0,11.7,10.062,Clinometer,11.5,Tree,Non-Native,Leucaena leucocephala,LEULEU,covered in vines,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,1,FALSE,4,Live,130,-10,0,11.4,15.96,Clinometer,14.2,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,1,FALSE,Outside,Live,120,10,0,15,16.5,Clinometer,20.4,Tree,Non-Native,Leucaena leucocephala,LEULEU,outside of Q2,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,7,FALSE,2,Live,74,-26,0,9.5,9.5,Clinometer,17.6,Tree,Non-Native,Leucaena leucocephala,LEULEU,L shaped,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,7,FALSE,3,Live,38,-4,1.4,9.7,5.474,Clinometer,6.5,Tree,Non-Native,Leucaena leucocephala,LEULEU,,TRUE,TRUE
