Unit_Code,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,Azimuth_Plot,QA_Plot,Start_Lat,Start_Long,Center_Lat,Center_Long,End_Lat,End_Long,GCS,Lat_Dir,Long_Dir,Certified,Verified
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,1,167,FALSE,21.146606,-156.907604,21.146394,-156.907601,21.146165,-156.907485,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Rotational,31,342,FALSE,-14.23272,-169.43515,-14.23256,-169.43524,-14.23236,-169.43535,World Geodetic System 1984,South,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,42,111,FALSE,19.357183,-155.138707,19.357159,-155.138469,19.357044,-155.138239,World Geodetic System 1984,North,West,TRUE,TRUE
WAPA,Guam,Guam,2014,1,Rotational,12,275,FALSE,13.458358,144.694484,13.458267,144.694337,13.458301,144.694143,World Geodetic System 1984,North,East,TRUE,TRUE
WAPA,Guam,Guam,2014,1,Fixed,4,192,FALSE,13.380471,144.669091,13.380344,144.669036,13.380099,144.668882,World Geodetic System 1984,North,East,TRUE,TRUE
WAPA,Guam,Guam,2019,2,Fixed,4,192,FALSE,13.380471,144.669091,13.380344,144.669036,13.380099,144.668882,World Geodetic System 1984,North,East,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,10,130,FALSE,21.14097,-156.907687,21.140798,-156.907512,21.140657,-156.907352,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,10,130,FALSE,21.14097,-156.907687,21.140798,-156.907512,21.140657,-156.907352,World Geodetic System 1984,North,West,TRUE,TRUE
WAPA,Guam,Guam,2019,2,Rotational,18,46,FALSE,13.46942,144.70921,13.46959,144.70937,13.46971,144.70953,World Geodetic System 1984,North,East,TRUE,TRUE
KAHO,Kaloko-Honokohau,Kaloko-Honokōhau,2016,2,Rotational,18,183,FALSE,19.672379,-156.025853,19.672379,-156.025853,19.672379,-156.025853,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2017,2,Fixed,9,352,FALSE,21.204864,-156.958996,21.204963,-156.959003,21.205052,-156.959012,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2012,1,Fixed,9,352,FALSE,21.204864,-156.958996,21.204963,-156.959003,21.205052,-156.959012,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2018,2,Rotational,44,209,FALSE,20.710743,-156.086882,20.710448,-156.087003,20.710279,-156.08716,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tutuila,Tutuila,2018,2,Rotational,32,120,FALSE,-14.25422,-170.68245,-14.25428,-170.68231,-14.25445,-170.68208,World Geodetic System 1984,South,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2022,3,Rotational,48,250,FALSE,19.140698,-155.685695,19.140593,-155.685873,19.140611,-155.686198,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2018,2,Fixed,5,16,FALSE,20.705328,-156.090162,20.705544,-156.090071,20.705741,-156.09001,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Fixed,5,16,FALSE,20.705328,-156.090162,20.705544,-156.090071,20.705741,-156.09001,World Geodetic System 1984,North,West,TRUE,TRUE
WAPA,Guam,Guam,2019,2,Rotational,16,82,FALSE,13.46917,144.71794,13.46916,144.71819,13.46923,144.71837,World Geodetic System 1984,North,East,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2022,3,Rotational,58,261,FALSE,19.336653,-155.539738,19.336647,-155.53982,19.336635,-155.540122,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Fixed,4,104,FALSE,20.735117,-156.164096,20.735059,-156.163886,20.734975,-156.163666,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Fixed,4,104,FALSE,20.735117,-156.164096,20.735059,-156.163886,20.734975,-156.163666,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tutuila,Tutuila,2018,2,Rotational,35,108,FALSE,-14.27358,-170.7123,-14.27358,-170.71213,-14.27373,-170.71193,World Geodetic System 1984,South,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,33,350,FALSE,21.145037,-156.910564,21.145227,-156.91059,21.145426,-156.910635,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2016,2,Rotational,31,44,FALSE,19.206207,-155.643801,19.206282,-155.643621,19.206474,-155.643453,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Rotational,31,148,FALSE,20.742831,-156.209566,20.742657,-156.209406,20.742456,-156.209285,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational,46,318,FALSE,19.372077,-155.220877,19.371925,-155.220753,19.371772,-155.220548,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2016,2,Rotational,45,128,FALSE,19.277543,-155.567214,19.277418,-155.567089,19.277313,-155.566878,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,22,75,FALSE,21.14494,-156.908572,21.145009,-156.90835,21.14507,-156.908137,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Rotational,20,131,FALSE,20.709567,-156.198719,20.709402,-156.198559,20.709255,-156.19837,World Geodetic System 1984,North,West,TRUE,TRUE
KAHO,Kaloko-Honokohau,Kaloko-Honokōhau,2016,2,Rotational,17,148,FALSE,19.689635,-156.035904,19.689635,-156.035904,19.689635,-156.035904,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,13,47,FALSE,19.37843,-155.21323,19.378622,-155.213071,19.378822,-155.212979,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Fixed,13,47,FALSE,19.37843,-155.21323,19.378622,-155.213071,19.378822,-155.212979,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tutuila,Tutuila,2018,2,Rotational,42,188,FALSE,-14.26727,-170.71484,-14.2675,-170.71486,-14.26769,-170.71486,World Geodetic System 1984,South,West,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Fixed,12,290,FALSE,-14.24506,-169.44748,-14.24497,-169.44771,-14.24491,-169.44792,World Geodetic System 1984,South,West,TRUE,TRUE
AMME,Muchot,Muchot,2014,1,Fixed,3,45,FALSE,15.21577,145.727005,15.215951,145.727097,15.21616,145.727273,World Geodetic System 1984,North,East,TRUE,TRUE
AMME,Muchot,Muchot,2019,2,Fixed,3,45,FALSE,15.21577,145.727005,15.215951,145.727097,15.21616,145.727273,World Geodetic System 1984,North,East,TRUE,TRUE
HAVO,Kahuku,Kahuku,2016,2,Rotational,44,311,FALSE,19.23993,-155.610087,19.240045,-155.610259,19.240241,-155.610415,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2013,1,Fixed,4,168,FALSE,20.681831,-156.080605,20.68165,-156.080542,20.681477,-156.080487,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2017,2,Fixed,4,168,FALSE,20.681831,-156.080605,20.68165,-156.080542,20.681477,-156.080487,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2021,3,Rotational,55,72,FALSE,19.498923,-155.260508,19.499078,-155.26027,19.499132,-155.260082,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2021,3,Fixed,13,195,FALSE,19.519049,-155.220587,19.51885,-155.220623,19.518677,-155.220678,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2015,2,Fixed,13,195,FALSE,19.519049,-155.220587,19.51885,-155.220623,19.518677,-155.220678,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2013,1,Rotational,19,26,FALSE,19.493378,-155.263095,19.493595,-155.263031,19.493776,-155.262976,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2015,2,Rotational,40,15,FALSE,19.507037,-155.223452,19.507282,-155.223389,19.507472,-155.223334,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,12,8,FALSE,21.128265,-156.903137,21.128472,-156.903105,21.128697,-156.903006,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,12,8,FALSE,21.128265,-156.903137,21.128472,-156.903105,21.128697,-156.903006,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2022,3,Rotational,60,288,FALSE,19.11624,-155.674323,19.116327,155.674538,19.116373,155.674733,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,41,266,FALSE,19.388672,-155.23249,19.38845,-155.232916,19.38863,-155.232947,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2017,2,Fixed,2,298,FALSE,21.209704,-156.964351,21.209662,-156.96425,21.20974,-156.964444,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2012,1,Fixed,2,298,FALSE,21.209704,-156.964351,21.209662,-156.96425,21.20974,-156.964444,World Geodetic System 1984,North,West,TRUE,TRUE
AMME,Muchot,Muchot,2019,2,Fixed,10,339,FALSE,15.216318,145.728128,15.21658,145.728052,15.216733,145.727986,World Geodetic System 1984,North,East,TRUE,TRUE
AMME,Muchot,Muchot,2014,1,Fixed,10,339,FALSE,15.216318,145.728128,15.21658,145.728052,15.216733,145.727986,World Geodetic System 1984,North,East,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,31,192,FALSE,21.148799,-156.906612,21.148583,-156.906673,21.148331,-156.906753,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2016,2,Rotational,42,214,FALSE,19.112788,-155.675322,19.112605,-155.675462,19.112441,-155.67557300000001,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2016,2,Rotational,36,244,FALSE,19.288442,-155.580689,19.288348,-155.580906,19.288282,-155.581124,World Geodetic System 1984,North,West,TRUE,TRUE
AMME,Muchot,Muchot,2014,1,Fixed,4,207,FALSE,15.216382,145.725075,15.216156,145.724936,15.215938,145.724863,World Geodetic System 1984,North,East,TRUE,TRUE
AMME,Muchot,Muchot,2019,2,Fixed,4,207,FALSE,15.216382,145.725075,15.216156,145.724936,15.215938,145.724863,World Geodetic System 1984,North,East,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,43,100,FALSE,21.1439,-156.911359,21.14387,-156.911148,21.143868,-156.910975,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2022,3,Rotational,46,298,FALSE,19.212462,-155.636733,19.21251,-155.637002,19.212635,-155.637225,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,37,24,FALSE,21.146752,-156.903916,21.146904,-156.903818,21.147084,-156.903738,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,7,262,FALSE,21.150887,-156.911985,21.150813,-156.912199,21.150805,-156.912387,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,7,262,FALSE,21.150887,-156.911985,21.150813,-156.912199,21.150805,-156.912387,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2012,1,Fixed,8,250,FALSE,21.208855,-156.96261,21.208936,-156.962516,21.208841,-156.96271,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2017,2,Fixed,8,250,FALSE,21.208855,-156.96261,21.208936,-156.962516,21.208841,-156.96271,World Geodetic System 1984,North,West,TRUE,TRUE
KAHO,Kaloko-Honokohau,Kaloko-Honokōhau,2016,2,Rotational,16,140,FALSE,19.679416,-156.03045,19.679416,-156.03045,19.679416,-156.03045,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2016,2,Rotational,41,269,FALSE,19.261012,-155.586792,19.260759,-155.586835,19.26057,-155.586804,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,38,1,FALSE,19.392398,-155.22546,19.392615,-155.225444,19.392795,-155.225484,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2022,3,Rotational,50,251,FALSE,19.26017,-155.584285,19.260087,-155.584417,19.259942,-155.584642,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,18,38,FALSE,21.15827,-156.916616,21.158458,-156.916489,21.15861,-156.916381,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Rotational,39,98,FALSE,-14.22691,-169.44096,-14.22686,-169.44077,-14.22688,-169.44054,World Geodetic System 1984,South,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,23,324,FALSE,21.13658,-156.907352,21.136727,-156.907504,21.136944,-156.907587,World Geodetic System 1984,North,West,TRUE,TRUE
WAPA,Guam,Guam,2014,1,Rotational,15,5,FALSE,13.470962,144.722107,13.471215,144.722133,13.471379,144.722214,World Geodetic System 1984,North,East,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational,56,154,FALSE,19.379896,-155.212873,19.38031,-155.212869,19.380151,-155.212758,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,43,99,FALSE,19.360555,-155.125427,19.360539,-155.125208,19.360497,-155.124979,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Rotational,40,338,FALSE,-14.2463,-169.42725,-14.24607,-169.42737,-14.24589,-169.42743,World Geodetic System 1984,South,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,45,1,FALSE,21.134972,-156.905141,21.135198,-156.905157,21.135369,-156.905058,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tutuila,Tutuila,2018,2,Rotational,43,178,FALSE,-14.25962,-170.69887,-14.25943,-170.69885,-14.25922,-170.69891,World Geodetic System 1984,South,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2012,1,Rotational,12,38,FALSE,21.210643,-156.966464,21.210715,-156.966415,21.210787,-156.966366,World Geodetic System 1984,North,West,TRUE,TRUE
KAHO,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Rotational,22,324,FALSE,19.684578,-156.033264,19.684658,-156.033317,19.684712,-156.033385,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2012,1,Fixed,5,108,FALSE,21.199035,-156.95688,21.198959,-156.956766,21.198981,-156.95668,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2017,2,Fixed,5,108,FALSE,21.199035,-156.95688,21.198959,-156.956766,21.198981,-156.95668,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2015,2,Rotational,35,43,FALSE,19.495902,-155.256911,19.496077,-155.256703,19.496196,-155.256562,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2016,2,Rotational,40,360,FALSE,19.127051,-155.683674,19.127249,-155.683659,19.127466,-155.683643,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,33,174,FALSE,19.403383,-155.244361,19.403121,-155.244338,19.402905,-155.244297,World Geodetic System 1984,North,West,TRUE,TRUE
KAHO,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Rotational,25,126,FALSE,19.689594,-156.035896,19.689516,-156.035812,19.689479,-156.035742,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2015,2,Rotational,31,85,FALSE,19.480481,-155.242745,19.48051,-155.242565,19.48055,-155.242251,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tutuila,Tutuila,2018,2,Rotational,33,334,FALSE,-14.26236,-170.68019,-14.2622,-170.68033,-14.26196,-170.68037,World Geodetic System 1984,South,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2015,2,Rotational,38,300,FALSE,19.486863,-155.238643,19.487005,-155.238835,19.48712,-155.239037,World Geodetic System 1984,North,West,TRUE,TRUE
KAHO,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Rotational,26,112,FALSE,19.692232,-156.039487,19.69221,-156.039407,19.692155,-156.039322,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2023,3,Rotational,54,148,FALSE,19.237535,-155.74756,19.237372,-155.747422,19.237252,-155.747268,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2015,2,Rotational,45,333,FALSE,19.504085,-155.214573,19.504309,-155.214681,19.504379,-155.214834,World Geodetic System 1984,North,West,TRUE,TRUE
AMME,Muchot,Muchot,2019,2,Fixed,5,269,FALSE,15.216663,145.726674,15.21667,145.726376,15.216696,145.726181,World Geodetic System 1984,North,East,TRUE,TRUE
AMME,Muchot,Muchot,2014,1,Fixed,5,269,FALSE,15.216663,145.726674,15.21667,145.726376,15.216696,145.726181,World Geodetic System 1984,North,East,TRUE,TRUE
WAPA,Guam,Guam,2014,1,Rotational,13,352,FALSE,13.473297,144.726489,13.473433,144.726544,13.473749,144.726467,World Geodetic System 1984,North,East,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2012,1,Rotational,11,192,FALSE,21.20483,-156.958492,21.204749,-156.958513,21.204659,-156.958523,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,36,219,FALSE,19.343238,-155.130941,19.343101,-155.131091,19.342937,-155.131242,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2012,1,Fixed,7,5,FALSE,21.200896,-156.9580443,21.201019,-156.958032,21.201105,-156.958008,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2017,2,Fixed,7,5,FALSE,21.200896,-156.9580443,21.201019,-156.958032,21.201105,-156.958008,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2021,3,Rotational,60,116,FALSE,19.490637,-155.243176,19.490567,-155.242926,19.490565,-155.242922,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Rotational,21,188,FALSE,20.725507,-156.143069,20.725281,-156.143082,20.725056,-156.143125,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Rotational,36,70,FALSE,20.733901,-156.245295,20.733951,-156.245073,20.734021,-156.244899,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2013,1,Rotational,22,131,FALSE,20.689005,-156.081504,20.688841,-156.081392,20.688721,-156.081241,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2022,3,Rotational,55,185,FALSE,19.335483,-155.554895,19.335275,-155.55491,19.335038,-155.554938,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,39,18,FALSE,19.35921,-155.168986,19.359374,-155.168855,19.359609,-155.168868,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2012,1,Rotational,14,144,FALSE,21.211699,-156.967856,21.211626,-156.967789,21.211553,-156.967742,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2021,3,Rotational,52,351,FALSE,19.482823,-155.211527,19.48297,-155.211577,19.483227,-155.211598,World Geodetic System 1984,North,West,TRUE,TRUE
WAPA,Guam,Guam,2019,2,Fixed,8,16,FALSE,13.470754,144.720087,13.471017,144.720177,13.471252,144.720221,World Geodetic System 1984,North,East,TRUE,TRUE
WAPA,Guam,Guam,2014,1,Fixed,8,16,FALSE,13.470754,144.720087,13.471017,144.720177,13.471252,144.720221,World Geodetic System 1984,North,East,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,26,117,FALSE,21.14284,-156.907437,21.142747,-156.907217,21.142645,-156.906997,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2021,3,Rotational,48,250,FALSE,19.486353,-155.215098,19.486195,-155.215328,19.48614,-155.215583,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Rotational,39,38,FALSE,20.746955,-156.201716,20.747124,-156.20156,20.747275,-156.201403,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2015,2,Rotational,34,91,FALSE,19.500093,-155.269179,19.500106,-155.268912,19.500091,-155.268626,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2021,3,Rotational,51,100,FALSE,19.522787,-155.231753,19.522712,-155.231467,19.522557,-155.231328,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Rotational,30,100,FALSE,20.73162,-156.141553,20.731544,-156.141295,20.731468,-156.141085,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,41,44,FALSE,21.138231,-156.899907,21.138354,-156.899664,21.138506,-156.899518,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Rotational,44,248,FALSE,-14.22709,-169.4455,-14.2272,-169.44565,-14.22731,-169.44583,World Geodetic System 1984,South,West,TRUE,TRUE
KAHO,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Rotational,27,110,FALSE,19.692883,-156.043425,19.692858,-156.043338,19.692818,-156.043247,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,32,284,FALSE,21.142942,-156.904759,21.14299,-156.90499,21.143074,-156.90522,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2016,2,Rotational,42,115,FALSE,19.495189,-155.421762,19.49511,-155.421552,19.495005,-155.421341,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2016,2,Rotational,39,195,FALSE,19.310748,-155.579318,19.310548,-155.579362,19.310322,-155.579425,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Rotational,25,168,FALSE,20.709097,-156.196464,20.708861,-156.196372,20.708653,-156.196328,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2013,1,Rotational,25,255,FALSE,20.689128,-156.081847,20.689087,-156.082059,20.689073,-156.08228,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Fixed,8,273,FALSE,20.736089,-156.142102,20.736129,-156.142332,20.736151,-156.142581,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Fixed,8,273,FALSE,20.736089,-156.142102,20.736129,-156.142332,20.736151,-156.142581,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,34,196,FALSE,21.134064,-156.9091,21.133848,-156.90918,21.133624,-156.90928,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2017,2,Fixed,5,354,FALSE,21.210965,-156.966564,21.211062,-156.966588,21.211178,-156.966618,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2012,1,Fixed,5,354,FALSE,21.210965,-156.966564,21.211062,-156.966588,21.211178,-156.966618,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Fixed,14,5,FALSE,20.710573,-156.169451,20.710839,-156.169403,20.711082,-156.169379,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Fixed,14,5,FALSE,20.710573,-156.169451,20.710839,-156.169403,20.711082,-156.169379,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,8,320,FALSE,21.140488,-156.901319,21.140633,-156.901384,21.140798,-156.901507,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,8,320,FALSE,21.140488,-156.901319,21.140633,-156.901384,21.140798,-156.901507,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2017,2,Rotational,19,260,FALSE,21.1894,-156.950644,21.189383,-156.950741,21.189385,-156.950837,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2012,1,Rotational,14,284,FALSE,21.189761,-156.95062,21.189781,-156.950716,21.189791,-156.950803,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,3,352,FALSE,21.137683,-156.899295,21.137956,-156.899249,21.138126,-156.89933,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,3,352,FALSE,21.137683,-156.899295,21.137956,-156.899249,21.138126,-156.89933,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Fixed,14,162,FALSE,-14.2381,-169.45564,-14.2383,-169.45558,-14.23855,-169.45551,World Geodetic System 1984,South,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2012,1,Fixed,4,104,FALSE,21.190831,-156.951665,21.190802,-156.95154,21.190783,-156.951473,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2017,2,Fixed,4,104,FALSE,21.190831,-156.951665,21.190802,-156.95154,21.190783,-156.951473,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,13,181,FALSE,21.146086,-156.903212,21.14585,-156.903268,21.14562,-156.903238,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,13,181,FALSE,21.146086,-156.903212,21.14585,-156.903268,21.14562,-156.903238,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2017,2,Rotational,31,271,FALSE,20.714253,-156.103894,20.714231,-156.104153,20.714207,-156.104384,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2017,2,Rotational,16,183,FALSE,21.19533,-156.954058,21.195221,-156.954021,21.195122,-156.953994,World Geodetic System 1984,North,West,TRUE,TRUE
WAPA,Guam,Guam,2019,2,Fixed,6,284,FALSE,13.461657,144.695579,13.46169,144.695237,13.461752,144.695098,World Geodetic System 1984,North,East,TRUE,TRUE
